ID,Area,x_center_of_gravity,y_center_of_gravity,Perimeter
12708,15.5,2688,1312,15.41421353816986
12709,4.0,1540,1312,8.0
12710,38.5,1377,1314,23.071067690849304
12711,8.0,1169,1312,12.0
12712,43.0,2000,1313,25.656854152679443
12713,8.5,4335,1310,11.41421353816986
12714,39.5,2676,1313,25.899494647979736
12715,31.5,1852,1311,22.242640614509583
12716,41.0,248,1312,24.485281229019165
12717,51.0,2410,1311,29.313708186149597
12718,516.5,1129,1325,99.49747395515442
12719,46.0,3271,1310,25.656854152679443
12720,18.5,2620,1309,16.242640614509583
12721,50.5,277,1311,29.55634880065918
12722,32.0,1889,1308,21.656854152679443
12723,74.0,5950,1309,34.14213526248932
12724,35.5,5925,1308,25.899494767189026
12725,681.0,2940,1314,113.25483310222626
12726,242.5,2700,1316,98.18376517295837
12727,46.0,2422,1306,27.656854152679443
12728,17.5,1150,1306,16.242640614509583
12729,79.5,346,1308,33.55634880065918
12730,43.5,300,1307,33.899494767189026
12731,31.5,4193,1305,23.071067690849304
12732,30.0,1,1306,22.82842707633972
12733,9.0,2283,1303,12.0
12734,128.0,1359,1310,53.455843687057495
12735,23.0,2411,1303,18.82842707633972
12736,11.0,670,1303,12.828427076339722
12737,84.5,1452,1302,34.72792184352875
12738,148.0,640,1305,55.79898941516876
12739,2.0,637,1302,5.656854152679443
12740,2589.0,3315,1325,425.6467491388321
12741,2.0,3344,1337,5.656854152679443
12742,382.5,1980,1307,105.84061932563782
12743,130.0,1570,1302,50.14213538169861
12744,28.0,5915,1298,20.82842707633972
12745,40.5,2429,1298,23.899494767189026
12746,8.5,2412,1296,11.41421353816986
12747,4.0,254,1296,8.0
12748,34.5,1578,1296,25.071067690849304
12749,84.5,1551,1298,35.899494767189026
12750,14.0,695,1294,14.828427076339722
12751,117.0,453,1298,43.79898941516876
12752,24.0,435,1295,18.82842707633972
12753,133.5,5931,1296,49.55634880065918
12754,112.5,1892,1297,41.55634880065918
12755,82.5,1419,1296,34.72792184352875
12756,55.0,3239,1296,30.14213538169861
12757,59.5,3081,1295,28.727921724319458
12758,11.5,1996,1292,13.41421353816986
12759,1282.5,1198,1312,295.03657722473145
12760,17.0,1198,1314,17.313708186149597
12761,200.0,812,1303,75.11269772052765
12762,16.5,763,1293,17.41421353816986
12763,36.0,333,1294,22.485281229019165
12764,6.0,2973,1291,10.0
12765,66.0,2177,1294,34.14213526248932
12766,123.0,657,1299,48.97056245803833
12767,6.0,622,1291,10.0
12768,84.0,2868,1295,40.97056233882904
12769,11.5,2406,1290,13.41421353816986
12770,64.5,2485,1291,31.899494767189026
12771,15.5,1936,1289,15.41421353816986
12772,20.0,5927,1288,18.0
12773,12.0,2398,1287,14.0
12774,1055.5,578,1310,146.95331752300262
12775,196.0,404,1293,54.627416491508484
12776,65.0,3444,1289,33.31370830535889
12777,4.0,1587,1286,8.0
12778,43.0,1162,1288,26.485281109809875
12779,15.0,3330,1286,14.828427076339722
12780,6.0,1766,1285,10.0
12781,47.5,924,1287,27.071067571640015
12782,1424.0,3452,1317,292.1076455116272
12783,17.5,2726,1285,16.242640614509583
12784,175.5,2557,1289,52.870057225227356
12785,35.5,1355,1285,24.242640614509583
12786,17.0,1230,1284,16.82842707633972
12787,159.0,2938,1291,52.28427040576935
12788,47.0,2176,1285,26.485281229019165
12789,87.5,33,1287,35.55634891986847
12790,24.0,791,1283,18.82842707633972
12791,6.0,1887,1281,10.0
12792,77.0,1574,1285,35.3137081861496
12793,59.0,1377,1284,34.14213538169861
12794,55.0,1207,1282,29.313708305358887
12795,79.5,141,1282,34.72792172431946
12796,11.5,4365,1278,13.41421353816986
12797,260.0,1185,1285,97.59797894954681
12798,125.5,3094,1284,63.21320295333862
12799,5556.5,1878,1334,696.3990557193756
12800,20.5,1906,1330,19.899494767189026
12801,50.5,1866,1320,32.38477599620819
12802,2.0,1871,1315,5.656854152679443
12803,123.0,1869,1295,63.597978830337524
12804,560.0,2908,1296,153.39696860313416
12805,42.0,759,1278,25.313708186149597
12806,43.5,1585,1277,25.071067690849304
12807,18.0,1550,1276,16.82842707633972
12808,22.0,1064,1276,17.656854152679443
12809,227.0,666,1279,62.627416491508484
12810,76.5,2728,1274,47.899494767189026
12811,176.0,1404,1276,52.97056245803833
12812,57.0,1171,1273,35.31370830535889
12813,534.0,900,1283,134.56854128837585
12814,548.0,3031,1285,144.2253955602646
12815,332.0,8,1285,89.59797894954681
12816,557.0,4386,1286,158.2253954410553
12817,107.5,3319,1276,41.55634880065918
12818,17.5,1620,1271,16.242640614509583
12819,75.5,854,1274,33.899494647979736
12820,154.0,4615,1274,47.79898929595947
12821,217.0,3402,1275,76.28427052497864
12822,15.0,632,1270,14.828427076339722
12823,6.0,4513,1267,10.0
12824,26.0,4441,1268,19.656854152679443
12825,23.0,2367,1268,18.82842707633972
12826,14.5,2004,1267,14.242640614509583
12827,230.5,1847,1276,66.87005710601807
12828,21.0,4369,1268,18.82842707633972
12829,180.0,2189,1272,60.627416491508484
12830,15.5,3450,1265,15.41421353816986
12831,26.0,1606,1266,20.82842707633972
12832,2216.0,1024,1292,403.5046124458313
12833,19.5,1039,1306,19.899494767189026
12834,59.5,1030,1291,36.38477599620819
12835,12.5,1041,1286,13.899494767189026
12836,68.5,3004,1267,31.899494767189026
12837,63.5,2714,1267,31.899494767189026
12838,22.5,906,1265,18.242640614509583
12839,12.0,78,1264,14.0
12840,11.0,2749,1263,12.828427076339722
12841,15.0,1033,1263,16.0
12842,192.5,2645,1268,52.041629791259766
12843,1551.5,2589,1287,312.35028636455536
12844,6.0,2594,1281,9.656854152679443
12845,58.0,1553,1264,29.656854152679443
12846,31.0,4456,1263,22.82842707633972
12847,36.5,2574,1261,25.071067690849304
12848,22.5,4430,1261,19.071067690849304
12849,95.0,2237,1263,36.97056245803833
12850,178.0,1752,1264,52.14213538169861
12851,39.5,677,1261,23.899494767189026
12852,17.5,2592,1259,16.242640614509583
12853,14.5,2177,1258,15.41421353816986
12854,131.5,1567,1263,48.38477599620819
12855,84.0,1432,1261,36.97056245803833
12856,40.0,662,1259,29.313708186149597
12857,28.0,4490,1257,19.656854152679443
12858,990.0,2944,1273,199.19595789909363
12859,14.5,2748,1257,14.242640614509583
12860,8.0,2673,1256,10.828427076339722
12861,6148.0,1492,1308,422.61731147766113
12862,4.0,1498,1318,7.656854152679443
12863,21.5,4643,1256,18.242640614509583
12864,87.5,3455,1257,40.38477599620819
12865,389.0,3428,1268,119.74011433124542
12866,12.0,2729,1255,14.0
12867,50.0,1806,1257,26.485281229019165
12868,81.5,1470,1259,34.72792184352875
12869,12.0,1374,1255,14.0
12870,144.5,1062,1260,46.38477599620819
12871,6.0,907,1255,10.0
12872,38.0,1767,1256,24.485281229019165
12873,10.0,1414,1255,14.0
12874,75.0,1363,1255,35.3137081861496
12875,283.0,1589,1263,89.5979790687561
12876,39.5,3471,1252,25.071067690849304
12877,42.5,2596,1252,26.242640614509583
12878,18.0,4459,1251,17.656854152679443
12879,9328.0,950,1318,775.2102384567261
12880,77.5,905,1331,46.041630029678345
12881,8.5,901,1323,11.071067690849304
12882,4.0,954,1321,7.656854152679443
12883,7.0,957,1319,10.485281229019165
12884,64.0,921,1321,34.14213538169861
12885,2.0,905,1312,5.656854152679443
12886,2.0,904,1311,5.656854152679443
12887,22.5,967,1309,21.55634891986847
12888,5.5,887,1308,9.071067690849304
12889,247.0,938,1314,135.88224935531616
12890,132.0,960,1295,67.94112479686737
12891,2.0,952,1267,5.656854152679443
12892,19.0,2723,1250,16.82842707633972
12893,17.5,4493,1248,16.242640614509583
12894,8.5,3270,1248,11.41421353816986
12895,47.0,2238,1250,27.313708305358887
12896,857.5,1192,1263,229.4385985136032
12897,14.0,1180,1258,17.656854152679443
12898,191.0,1046,1255,53.79898941516876
12899,20.0,1578,1249,18.82842707633972
12900,24.0,1419,1248,18.82842707633972
12901,27.0,767,1248,19.656854152679443
12902,87.0,1550,1250,36.14213538169861
12903,6.0,2385,1245,10.0
12904,36.5,1364,1246,24.242640614509583
12905,41.0,985,1247,24.485281109809875
12906,2460.5,3488,1286,374.43354547023773
12907,14.0,3495,1309,17.313708305358887
12908,15.0,3486,1251,15.313708186149597
12909,362.5,1389,1260,128.8111823797226
12910,1330.5,2461,1269,299.52185904979706
12911,13.0,2465,1275,14.485281229019165
12912,2.0,2440,1268,5.656854152679443
12913,4.0,2461,1252,7.656854152679443
12914,62.5,1657,1246,29.55634868144989
12915,8857.0,1290,1301,441.44573855400085
12916,6.0,946,1243,10.0
12917,6.0,417,1243,10.0
12918,120.0,4524,1247,42.97056245803833
12919,17.0,4392,1243,15.656854152679443
12920,27.0,1792,1243,19.656854152679443
12921,18.0,1356,1243,15.656854152679443
12922,21.0,58,1242,18.82842707633972
12923,32.0,2658,1242,21.656854152679443
12924,6.0,1168,1241,10.0
12925,87.0,1520,1244,47.79898953437805
12926,44.0,1182,1241,26.485281229019165
12927,37.0,1086,1240,25.656854152679443
12928,29.0,3483,1239,20.82842707633972
12929,148.5,2686,1250,79.69848418235779
12930,50.5,1645,1241,31.899494767189026
12931,42.0,395,1240,25.656854152679443
12932,4.0,1429,1237,8.0
12933,27.5,1336,1238,20.242640614509583
12934,8.5,1173,1237,11.41421353816986
12935,368.5,2633,1246,121.49747359752655
12936,387.0,2254,1245,93.5979791879654
12937,3260.0,1109,1279,369.2203427553177
12938,7.5,0,1236,11.41421353816986
12939,46.5,1739,1237,25.899494647979736
12940,21.5,1618,1236,17.071067690849304
12941,1265.5,2983,1262,307.0365777015686
12942,85.5,3496,1237,36.72792184352875
12943,380.5,1603,1245,84.18376588821411
12944,6.0,1060,1233,10.0
12945,8.0,438,1233,10.828427076339722
12946,188.5,4284,1239,53.21320295333862
12947,22.5,1529,1233,18.242640614509583
12948,1282.0,875,1253,164.3675309419632
12949,4.0,1789,1231,8.0
12950,20.5,1417,1232,17.071067690849304
12951,40.0,1126,1234,25.656854152679443
12952,12.0,684,1231,14.0
12953,26.0,4203,1231,19.656854152679443
12954,5038.0,1798,1291,621.6711333990097
12955,34.0,1806,1312,26.14213538169861
12956,55.5,1786,1304,35.21320307254791
12957,4.0,1803,1274,7.656854152679443
12958,2.0,1795,1270,5.656854152679443
12959,10.0,1792,1261,11.656854152679443
12960,32.0,1830,1254,29.79898953437805
12961,157.0,113,1235,48.627416372299194
12962,405.5,4475,1240,91.35533845424652
12963,9.0,1683,1229,12.0
12964,12.0,1428,1229,14.0
12965,25.0,89,1229,20.0
12966,31.5,4493,1228,24.242640614509583
12967,27071.0,1614,1362,1353.3666536808014
12968,2.0,1483,1426,5.656854152679443
12969,2.0,1482,1425,5.656854152679443
12970,4.0,1642,1364,7.656854152679443
12971,65.0,1595,1367,42.627416372299194
12972,2.0,1600,1360,5.656854152679443
12973,6.0,1674,1359,9.656854152679443
12974,16.5,1663,1354,16.727921724319458
12975,2.0,1660,1352,5.656854152679443
12976,45.0,1373,1228,26.485281229019165
12977,284.5,1929,1238,97.69848418235779
12978,30.5,1695,1227,22.242640614509583
12979,37.5,1608,1227,23.899494647979736
12980,10.0,202,1226,14.0
12981,6.0,28,1225,10.0
12982,303.0,1631,1233,90.42640614509583
12983,1396.0,1218,1242,185.82337498664856
12984,19.5,4482,1224,17.41421353816986
12985,36.0,1241,1226,34.485281229019165
12986,690.0,2726,1238,192.36753129959106
12987,2.0,2734,1239,5.656854152679443
12988,73.0,1401,1224,39.31370830535889
12989,51.5,922,1225,27.899494767189026
12990,517.5,4419,1235,139.63960886001587
12991,2.0,4421,1237,5.656854152679443
12992,51.0,1127,1223,31.313708305358887
12993,72.0,3192,1222,34.485281109809875
12994,11.5,4439,1219,13.41421353816986
12995,15.5,2782,1219,15.41421353816986
12996,15.0,1038,1219,14.828427076339722
12997,12.0,1478,1217,14.0
12998,4.0,1399,1216,8.0
12999,97.5,415,1222,39.899494767189026
13000,427.0,2150,1223,94.28427064418793
13001,23.0,1387,1216,18.82842707633972
13002,48.0,2520,1217,27.656854152679443
13003,24.0,699,1214,18.82842707633972
13004,844.0,2944,1231,242.65180122852325
13005,156.5,8,1220,66.5269113779068
13006,19.5,2784,1211,17.41421353816986
13007,24.5,396,1212,19.41421353816986
13008,208.0,2961,1217,68.28427052497864
13009,11.5,1399,1210,13.41421353816986
13010,42.0,1083,1212,24.485281229019165
13011,11.5,719,1210,13.41421353816986
13012,220.0,62,1216,71.11269772052765
13013,968.5,1285,1230,129.63960933685303
13014,165.5,1541,1213,51.21320307254791
13015,255.0,1425,1214,61.79898953437805
13016,8.0,1346,1207,10.828427076339722
13017,2628.5,2339,1235,230.06601524353027
13018,18.5,1677,1207,16.242640614509583
13019,31.5,472,1208,21.071067690849304
13020,11.5,1519,1205,13.41421353816986
13021,389.0,1098,1220,109.5979791879654
13022,130.0,1625,1208,45.79898953437805
13023,82.0,1235,1208,35.31370830535889
13024,23.0,690,1205,18.82842707633972
13025,9.0,4233,1203,12.0
13026,227.0,2386,1213,67.59797883033752
13027,40.5,2779,1204,23.899494767189026
13028,5959.0,1929,1247,729.7543935775757
13029,93.0,1957,1240,54.28427052497864
13030,233.5,1127,1208,80.04163014888763
13031,104.0,2210,1207,46.627416253089905
13032,4.0,729,1201,8.0
13033,16876.5,2496,1328,1382.011314034462
13034,2.0,2450,1387,5.656854152679443
13035,73.5,2468,1389,35.21320307254791
13036,13.5,2531,1351,14.727921724319458
13037,2.0,2518,1342,5.656854152679443
13038,22.0,2525,1342,20.97056221961975
13039,151.0,2483,1336,53.455843567848206
13040,15.5,2480,1317,15.899494767189026
13041,100.0,2526,1323,50.28427052497864
13042,2.0,2486,1252,5.656854152679443
13043,2.0,2513,1251,5.656854152679443
13044,2.0,2507,1251,5.656854152679443
13045,2317.5,2420,1241,312.00713992118835
13046,4.0,1371,1198,8.0
13047,19.5,1351,1198,17.41421353816986
13048,14.0,1296,1198,14.828427076339722
13049,26.5,1054,1199,20.242640614509583
13050,83.0,1329,1199,37.31370830535889
13051,59.0,4652,1200,30.485281229019165
13052,45.5,3317,1198,25.899494767189026
13053,23.5,1068,1197,18.242640614509583
13054,882.5,157,1212,141.29646360874176
13055,160.0,2975,1202,48.28427064418793
13056,127.0,2766,1202,51.79898953437805
13057,908.0,2468,1215,145.05382251739502
13058,17.0,2166,1195,16.82842707633972
13059,25.5,1287,1196,20.242640614509583
13060,38.5,168,1197,23.071067690849304
13061,147.5,2528,1199,61.21320307254791
13062,199.5,2140,1201,72.87005722522736
13063,1088.5,1660,1225,321.17871284484863
13064,2.0,1653,1212,5.656854152679443
13065,266.5,46,1201,63.6984840631485
13066,604.0,4407,1203,126.22539508342743
13067,47.5,2776,1193,27.899494647979736
13068,4.0,2325,1191,8.0
13069,311.5,1699,1205,119.15432798862457
13070,478.0,1369,1208,137.74011409282684
13071,22.0,1366,1210,19.313708305358887
13072,393.0,430,1202,100.42640590667725
13073,42595.5,2196,1335,4312.0583263635635
13074,5.5,2212,1453,9.071067690849304
13075,76.0,2233,1450,40.28427064418793
13076,54.5,2214,1440,31.55634891986847
13077,22.0,2231,1435,20.14213538169861
13078,2.0,2042,1426,5.656854152679443
13079,27.5,2135,1427,21.55634868144989
13080,59.5,2219,1425,32.72792184352875
13081,2.0,2213,1423,5.656854152679443
13082,18.5,2209,1419,19.55634903907776
13083,11.0,2206,1414,14.485281229019165
13084,239.5,2234,1416,72.04163002967834
13085,8.0,2202,1393,11.656854152679443
13086,4.0,2208,1372,7.656854152679443
13087,379.0,2274,1381,136.2253954410553
13088,10.0,2232,1352,11.656854152679443
13089,7.0,2185,1345,10.485281229019165
13090,2.0,2185,1339,5.656854152679443
13091,38.5,2156,1342,34.3847758769989
13092,106.0,2214,1330,46.62741661071777
13093,40.0,2345,1318,26.14213538169861
13094,2.0,2200,1307,5.656854152679443
13095,37.5,2206,1303,32.3847758769989
13096,522.0,2370,1318,179.53910374641418
13097,2072.5,2244,1353,543.0853463411331
13098,82.0,2248,1324,36.97056221961975
13099,58.0,2352,1299,30.14213538169861
13100,8.5,2351,1287,11.071067690849304
13101,14.5,2147,1287,16.727921843528748
13102,2.0,2328,1280,5.656854152679443
13103,2.0,2188,1232,5.656854152679443
13104,22.5,2191,1229,19.55634880065918
13105,110.5,3304,1194,40.38477611541748
13106,6.0,1370,1189,10.0
13107,500.0,214,1205,103.25483310222626
13108,18.0,1619,1189,16.82842707633972
13109,9.0,1576,1188,12.0
13110,44.0,1291,1188,26.485281229019165
13111,1954.0,999,1211,174.85281193256378
13112,69.0,440,1191,35.3137081861496
13113,161.5,280,1192,65.55634880065918
13114,782.0,4211,1209,151.88224959373474
13115,2.0,4220,1225,5.656854152679443
13116,2.0,4205,1191,5.656854152679443
13117,11.0,2785,1186,12.828427076339722
13118,14.5,2374,1186,15.41421353816986
13119,4.0,1699,1186,8.0
13120,35.5,1830,1186,25.071067690849304
13121,97.0,4227,1187,38.14213538169861
13122,78.0,1312,1188,38.97056245803833
13123,110.5,146,1187,41.55634891986847
13124,14.0,1128,1182,14.828427076339722
13125,1473.5,1444,1198,273.72286903858185
13126,2.0,1411,1194,5.656854152679443
13127,6.0,1698,1180,10.0
13128,11.5,1595,1181,13.41421353816986
13129,23.0,275,1181,18.82842707633972
13130,123.0,1082,1184,45.79898953437805
13131,27.0,1,1181,21.656854152679443
13132,174.0,3162,1185,51.79898953437805
13133,1642.0,1162,1205,226.6518018245697
13134,55.0,4322,1180,28.485281229019165
13135,9.0,1648,1177,12.0
13136,80.5,1635,1180,52.38477599620819
13137,56.5,1373,1179,36.72792184352875
13138,173.0,2081,1179,59.79898941516876
13139,315.5,1021,1182,109.84061992168427
13140,21.5,3391,1174,17.071067690849304
13141,44.5,2786,1175,25.899494767189026
13142,60.5,2099,1176,30.727921843528748
13143,71.5,1580,1176,35.55634880065918
13144,49.5,1169,1175,27.071067690849304
13145,71.0,466,1176,31.313708186149597
13146,72.0,2063,1175,32.14213526248932
13147,244.5,4189,1181,78.18376517295837
13148,154.5,2339,1178,51.55634891986847
13149,26.5,2122,1171,20.242640614509583
13150,253.5,1322,1181,102.32590079307556
13151,67.5,1503,1172,31.899494767189026
13152,47.0,4861,1170,26.485281229019165
13153,46.5,4245,1171,25.899494767189026
13154,26.5,1749,1170,19.071067690849304
13155,65.5,143,1170,39.899494767189026
13156,282.0,2138,1174,80.28427064418793
13157,23.0,1726,1167,19.656854152679443
13158,902.0,1204,1184,117.74011421203613
13159,173.0,3348,1171,58.62741661071777
13160,71.5,443,1169,33.899494647979736
13161,52.5,4229,1168,27.899494767189026
13162,14.0,4188,1165,14.828427076339722
13163,9.0,4453,1164,12.0
13164,175.0,1292,1169,81.4558436870575
13165,2.0,1288,1172,5.656854152679443
13166,55.0,1226,1166,28.485281229019165
13167,174.5,1767,1169,52.38477599620819
13168,735.5,1464,1173,121.982754945755
13169,6.0,3347,1162,10.0
13170,9.0,1243,1162,12.0
13171,4.0,151,1162,8.0
13172,27.5,3336,1162,20.242640614509583
13173,6.0,4247,1159,10.0
13174,15.0,4185,1159,16.0
13175,52.0,1786,1161,27.656854152679443
13176,17.5,1308,1159,16.242640614509583
13177,51.5,4409,1159,27.071067690849304
13178,69.0,4201,1161,33.3137081861496
13179,61.0,1728,1160,30.485281229019165
13180,97.5,164,1159,38.72792184352875
13181,15.5,3937,1156,15.41421353816986
13182,63.0,4767,1158,30.485281229019165
13183,6.0,3502,1155,10.0
13184,14.5,3304,1154,14.242640614509583
13185,6.0,1794,1153,10.0
13186,6.0,1768,1153,10.0
13187,695.0,1115,1173,155.0538227558136
13188,35.5,2991,1153,23.071067690849304
13189,236.0,1025,1160,73.94112491607666
13190,36.0,227,1154,24.485281229019165
13191,55.5,1483,1153,27.899494767189026
13192,100.0,2923,1154,39.79898953437805
13193,557.5,292,1165,111.84062004089355
13194,237.5,4376,1157,79.69848442077637
13195,75.5,4354,1150,33.899494767189026
13196,14.0,3300,1149,14.828427076339722
13197,873.5,1059,1165,115.6396095752716
13198,39.5,941,1150,24.242640614509583
13199,4.0,4576,1147,8.0
13200,6.0,483,1147,10.0
13201,308.5,1144,1157,102.66904640197754
13202,9.0,4399,1145,12.0
13203,143.5,4134,1151,48.38477599620819
13204,18.5,4627,1145,16.242640614509583
13205,39.0,3291,1145,24.82842707633972
13206,126.0,329,1149,44.14213538169861
13207,6.0,3073,1142,10.0
13208,60.0,4780,1144,30.485281229019165
13209,4214.0,1720,1192,925.6366435289383
